X,Y,Depth
343971.1552,4483169.8164,2.5143
343971.1552,4483169.6164,2.5259
343971.1552,4483169.4164,2.5398
343971.1552,4483169.2164,2.5398
343971.1552,4483169.0164,2.5542
343971.1552,4483168.8164,2.5598
343971.1552,4483168.6164,2.575
343971.1552,4483168.4164,2.5686
343971.1552,4483168.2164,2.5935
343971.1552,4483168.0164,2.5973
343971.1552,4483167.8164,2.5939
343971.1552,4483167.6164,2.5947
343971.1552,4483167.4164,2.5924
343971.1552,4483167.2164,2.5867
343971.1552,4483167.0164,2.5982
343971.1552,4483166.8164,2.5933
343971.1552,4483166.6164,2.6006
343971.1552,4483166.4164,2.5872
343971.1552,4483166.2164,2.5934
343971.1552,4483166.0164,2.599
343971.1552,4483165.8164,2.6059
343971.1552,4483165.6164,2.6083
343971.1552,4483165.4164,2.6164
343971.1552,4483165.2164,2.6258
343971.1552,4483165.0164,2.6369
343971.1552,4483164.8164,2.6317
343971.1552,4483164.6164,2.6272
343971.1552,4483164.4164,2.6161
343971.1552,4483164.2164,2.5996
343971.1552,4483164.0164,2.5928
343971.1552,4483163.8164,2.574
343971.1552,4483163.6164,2.5568
343971.1552,4483163.4164,2.5502
343971.1552,4483163.2164,2.5406
343971.1552,4483163.0164,2.5347
343971.1552,4483162.8164,2.5266
343971.1552,4483162.6164,2.5232
343971.1552,4483162.4164,2.5213
343971.1552,4483162.2164,2.5309
343971.1552,4483162.0164,2.5191
343971.1552,4483161.8164,2.5496
343971.1552,4483161.6164,2.529
343971.1552,4483161.4164,2.5676
343971.1552,4483161.2164,2.5739
343971.1552,4483161.0164,2.6014
343971.1552,4483160.8164,2.6139
343971.1552,4483160.6164,2.622
343971.1552,4483160.4164,2.6347
343971.1552,4483160.2164,2.65
343971.1552,4483160.0164,2.6749
343971.1552,4483159.8164,2.6757
343971.1552,4483159.6164,2.7072
343971.1552,4483159.4164,2.7342
343971.1552,4483159.2164,2.738
343971.1552,4483159.0164,2.7449
343971.1552,4483158.8164,2.7624
343971.1552,4483158.6164,2.7653
343971.1552,4483158.4164,2.779
343971.1552,4483158.2164,2.7811
343971.1552,4483158.0164,2.7835
343971.1552,4483157.8164,2.7952
343971.1552,4483157.6164,2.7751
343971.1552,4483157.4164,2.7505
343971.1552,4483157.2164,2.7286
343971.1552,4483157.0164,2.7056
343971.1552,4483156.8164,2.6833
343971.1552,4483156.6164,2.6605
343971.1552,4483156.4164,2.6375
343971.1552,4483156.2164,2.6222
343971.1552,4483156.0164,2.6137
343971.1552,4483155.8164,2.6043
343971.1552,4483155.6164,2.597
343971.1552,4483155.4164,2.5886
343971.1552,4483155.2164,2.5728
343971.1552,4483155.0164,2.5586
343971.1552,4483154.8164,2.5314
343971.1552,4483154.6164,2.5278
343971.1552,4483154.4164,2.5014
343971.1552,4483154.2164,2.4745
343971.1552,4483154.0164,2.45
343971.1552,4483153.8164,2.4561
343971.1552,4483153.6164,2.4225
343971.1552,4483153.4164,2.3958
343971.1552,4483153.2164,2.3731
343971.1552,4483153.0164,2.3695
343971.1552,4483152.8164,2.3527
343971.1552,4483152.6164,2.3245
343971.1552,4483152.4164,2.3612
343971.1552,4483152.2164,2.3595
343971.1552,4483152.0164,2.3273
343971.1552,4483151.8164,2.3583
343971.1552,4483151.6164,2.3537
343971.1552,4483151.4164,2.3571
343971.1552,4483151.2164,2.3693
343971.1552,4483151.0164,2.378
343971.1552,4483150.8164,2.3643
343971.1552,4483150.6164,2.4303
343971.1552,4483150.4164,2.4609
343971.1552,4483150.2164,2.4955
343971.1552,4483150.0164,2.4932
343971.1552,4483149.8164,2.5713
343971.1552,4483149.6164,2.6503
343971.1552,4483149.4164,2.751
343971.1552,4483149.2164,2.857
343971.1552,4483149.0164,2.8671
343971.3552,4483193.2164,2.4136
343971.3552,4483193.0164,2.4006
343971.3552,4483192.8164,2.3513
343971.3552,4483192.6164,2.3097
343971.3552,4483192.4164,2.304
343971.3552,4483192.2164,2.2947
343971.3552,4483192.0164,2.3257
343971.3552,4483191.8164,2.3341
343971.3552,4483191.6164,2.2633
343971.3552,4483191.4164,2.3236
343971.3552,4483191.2164,2.3686
343971.3552,4483191.0164,2.3754
343971.3552,4483190.8164,2.4175
343971.3552,4483190.6164,2.4384
343971.3552,4483190.4164,2.4701
343971.3552,4483190.2164,2.4944
343971.3552,4483190.0164,2.5292
343971.3552,4483189.8164,2.5709
343971.3552,4483189.6164,2.6781
343971.3552,4483189.4164,2.7439
343971.3552,4483189.2164,2.7365
343971.3552,4483189.0164,2.7659
343971.3552,4483188.8164,2.7774
343971.3552,4483188.6164,2.7894
343971.3552,4483188.4164,2.8154
343971.3552,4483188.2164,2.8153
343971.3552,4483188.0164,2.8167
343971.3552,4483187.8164,2.8594
343971.3552,4483187.6164,2.8703
343971.3552,4483187.4164,2.9061
343971.3552,4483187.2164,2.9203
343971.3552,4483187.0164,2.9427
343971.3552,4483186.8164,2.9589
343971.3552,4483186.6164,2.9808
343971.3552,4483186.4164,2.9995
343971.3552,4483186.2164,3.0177
343971.3552,4483186.0164,3.0209
343971.3552,4483185.8164,3.0329
343971.3552,4483185.6164,3.0442
343971.3552,4483185.4164,3.0534
343971.3552,4483185.2164,3.0851
343971.3552,4483185.0164,3.0895
343971.3552,4483184.8164,3.0935
343971.3552,4483184.6164,3.1214
343971.3552,4483184.4164,3.1502
343971.3552,4483184.2164,3.2071
343971.3552,4483184.0164,3.2272
343971.3552,4483183.8164,3.2611
343971.3552,4483183.6164,3.3299
343971.3552,4483183.4164,3.3718
343971.3552,4483183.2164,3.44
343971.3552,4483183.0164,3.467
343971.3552,4483182.8164,3.5151
343971.3552,4483182.6164,3.5449
343971.3552,4483182.4164,3.5721
343971.3552,4483182.2164,3.6385
343971.3552,4483182.0164,3.6764
343971.3552,4483181.8164,3.7234
343971.3552,4483181.6164,3.7616
343971.3552,4483181.4164,3.7942
343971.3552,4483181.2164,3.8291
343971.3552,4483181.0164,3.8471
343971.3552,4483180.8164,3.8523
343971.3552,4483180.6164,3.8496
343971.3552,4483180.4164,3.8475
343971.3552,4483180.2164,3.8329
343971.3552,4483180.0164,3.7966
343971.3552,4483179.8164,3.7727
343971.3552,4483179.6164,3.7293
343971.3552,4483179.4164,3.7219
343971.3552,4483179.2164,3.7076
343971.3552,4483179.0164,3.6851
343971.3552,4483178.8164,3.6546
343971.3552,4483178.6164,3.6368
343971.3552,4483178.4164,3.6155
343971.3552,4483178.2164,3.5753
343971.3552,4483178.0164,3.5377
343971.3552,4483177.8164,3.4934
343971.3552,4483177.6164,3.456
343971.3552,4483177.4164,3.4147
343971.3552,4483177.2164,3.3924
343971.3552,4483177.0164,3.3799
343971.3552,4483176.8164,3.3688
343971.3552,4483176.6164,3.3355
343971.3552,4483176.4164,3.3357
343971.3552,4483176.2164,3.2448
343971.3552,4483176.0164,3.1532
343971.3552,4483175.8164,3.0929
343971.3552,4483175.6164,3.0198
343971.3552,4483175.4164,2.9088
343971.3552,4483175.2164,2.7841
343971.3552,4483175.0164,2.7206
343971.3552,4483174.8164,2.6934
343971.3552,4483174.6164,2.5872
343971.3552,4483174.4164,2.4908
343971.3552,4483174.2164,2.4402
343971.3552,4483174.0164,2.343
343971.3552,4483173.8164,2.3155
343971.3552,4483173.6164,2.297
343971.3552,4483173.4164,2.2424
343971.3552,4483173.2164,2.2472
343971.3552,4483173.0164,2.2924
343971.3552,4483172.8164,2.3272
343971.3552,4483172.6164,2.3658
343971.3552,4483172.4164,2.4083
343971.3552,4483172.2164,2.4147
343971.3552,4483172.0164,2.4428
343971.3552,4483171.8164,2.4316
343971.3552,4483171.6164,2.4522
343971.3552,4483171.4164,2.4597
343971.3552,4483171.2164,2.466
343971.3552,4483171.0164,2.4778
343971.3552,4483170.8164,2.4768
343971.3552,4483170.6164,2.4764
343971.3552,4483170.4164,2.4823
343971.3552,4483170.2164,2.5013
343971.3552,4483170.0164,2.51
343971.3552,4483169.8164,2.5032
343971.3552,4483169.6164,2.508
343971.3552,4483169.4164,2.5439
343971.3552,4483169.2164,2.5476
343971.3552,4483169.0164,2.5539
343971.3552,4483168.8164,2.5738
343971.3552,4483168.6164,2.5815
343971.3552,4483168.4164,2.586
343971.3552,4483168.2164,2.5904
343971.3552,4483168.0164,2.5949
343971.3552,4483167.8164,2.617
343971.3552,4483167.6164,2.6109
343971.3552,4483167.4164,2.6086
343971.3552,4483167.2164,2.6119
343971.3552,4483167.0164,2.618
343971.3552,4483166.8164,2.6214
343971.3552,4483166.6164,2.6226
343971.3552,4483166.4164,2.6244
343971.3552,4483166.2164,2.6184
343971.3552,4483166.0164,2.623
343971.3552,4483165.8164,2.6274
343971.3552,4483165.6164,2.6279
343971.3552,4483165.4164,2.6385
343971.3552,4483165.2164,2.6466
343971.3552,4483165.0164,2.6538
343971.3552,4483164.8164,2.64
343971.3552,4483164.6164,2.6326
343971.3552,4483164.4164,2.62
343971.3552,4483164.2164,2.6027
343971.3552,4483164.0164,2.5951
343971.3552,4483163.8164,2.576
343971.3552,4483163.6164,2.5592
343971.3552,4483163.4164,2.5499
343971.3552,4483163.2164,2.5425
343971.3552,4483163.0164,2.5338
343971.3552,4483162.8164,2.5244
343971.3552,4483162.6164,2.5199
343971.3552,4483162.4164,2.5231
343971.3552,4483162.2164,2.5159
343971.3552,4483162.0164,2.5139
343971.3552,4483161.8164,2.5266
343971.3552,4483161.6164,2.528
343971.3552,4483161.4164,2.5421
343971.3552,4483161.2164,2.5731
343971.3552,4483161.0164,2.5594
343971.3552,4483160.8164,2.6137
343971.3552,4483160.6164,2.6234
343971.3552,4483160.4164,2.6358
343971.3552,4483160.2164,2.6508
343971.3552,4483160.0164,2.6585
343971.3552,4483159.8164,2.698
343971.3552,4483159.6164,2.7046
343971.3552,4483159.4164,2.7399
343971.3552,4483159.2164,2.7486
343971.3552,4483159.0164,2.7444
343971.3552,4483158.8164,2.7587
343971.3552,4483158.6164,2.7619
343971.3552,4483158.4164,2.778
343971.3552,4483158.2164,2.7776
343971.3552,4483158.0164,2.7788
343971.3552,4483157.8164,2.7851
343971.3552,4483157.6164,2.7718
343971.3552,4483157.4164,2.754
343971.3552,4483157.2164,2.7365
343971.3552,4483157.0164,2.7154
343971.3552,4483156.8164,2.6919
343971.3552,4483156.6164,2.6679
343971.3552,4483156.4164,2.6514
343971.3552,4483156.2164,2.6399
343971.3552,4483156.0164,2.6319
343971.3552,4483155.8164,2.6233
343971.3552,4483155.6164,2.6166
343971.3552,4483155.4164,2.6085
343971.3552,4483155.2164,2.5928
343971.3552,4483155.0164,2.5718
343971.3552,4483154.8164,2.5513
343971.3552,4483154.6164,2.5474
343971.3552,4483154.4164,2.5209
343971.3552,4483154.2164,2.4807
343971.3552,4483154.0164,2.4773
343971.3552,4483153.8164,2.4805
343971.3552,4483153.6164,2.4742
343971.3552,4483153.4164,2.4379
343971.3552,4483153.2164,2.4561
343971.3552,4483153.0164,2.4394
343971.3552,4483152.8164,2.3962
343971.3552,4483152.6164,2.3054
343971.3552,4483152.4164,2.3406
343971.3552,4483152.2164,2.3368
343971.3552,4483152.0164,2.3093
343971.3552,4483151.8164,2.334
343971.3552,4483151.6164,2.3344
343971.3552,4483151.4164,2.3332
343971.3552,4483151.2164,2.3487
343971.3552,4483151.0164,2.3541
343971.3552,4483150.8164,2.3336
343971.3552,4483150.6164,2.3875
343971.3552,4483150.4164,2.4013
343971.3552,4483150.2164,2.411
343971.3552,4483150.0164,2.4643
343971.3552,4483149.8164,2.5288
343971.3552,4483149.6164,2.5682
343971.3552,4483149.4164,2.6425
343971.3552,4483149.2164,2.7501
343971.3552,4483149.0164,2.775
343971.5552,4483193.4164,2.484
343971.5552,4483193.2164,2.4288
343971.5552,4483193.0164,2.4121
343971.5552,4483192.8164,2.3591
343971.5552,4483192.6164,2.3146
343971.5552,4483192.4164,2.309
343971.5552,4483192.2164,2.286
343971.5552,4483192.0164,2.2838
343971.5552,4483191.8164,2.3051
343971.5552,4483191.6164,2.3519
343971.5552,4483191.4164,2.378
343971.5552,4483191.2164,2.4095
343971.5552,4483191.0164,2.427
343971.5552,4483190.8164,2.4526
343971.5552,4483190.6164,2.4641
343971.5552,4483190.4164,2.4875
343971.5552,4483190.2164,2.5063
343971.5552,4483190.0164,2.548
343971.5552,4483189.8164,2.5783
343971.5552,4483189.6164,2.6466
343971.5552,4483189.4164,2.7454
343971.5552,4483189.2164,2.7704
343971.5552,4483189.0164,2.7743
343971.5552,4483188.8164,2.789
343971.5552,4483188.6164,2.7911
343971.5552,4483188.4164,2.8276
343971.5552,4483188.2164,2.8495
343971.5552,4483188.0164,2.8604
343971.5552,4483187.8164,2.8714
343971.5552,4483187.6164,2.885
343971.5552,4483187.4164,2.9193
343971.5552,4483187.2164,2.9297
343971.5552,4483187.0164,2.9584
343971.5552,4483186.8164,2.9637
343971.5552,4483186.6164,2.9856
343971.5552,4483186.4164,3.0053
343971.5552,4483186.2164,3.0221
343971.5552,4483186.0164,3.0367
343971.5552,4483185.8164,3.0377
343971.5552,4483185.6164,3.0479
343971.5552,4483185.4164,3.0512
343971.5552,4483185.2164,3.0762
343971.5552,4483185.0164,3.0835
343971.5552,4483184.8164,3.0924
343971.5552,4483184.6164,3.1145
343971.5552,4483184.4164,3.1428
343971.5552,4483184.2164,3.1906
343971.5552,4483184.0164,3.213
343971.5552,4483183.8164,3.2354
343971.5552,4483183.6164,3.3117
343971.5552,4483183.4164,3.3608
343971.5552,4483183.2164,3.4056
343971.5552,4483183.0164,3.4618
343971.5552,4483182.8164,3.5158
343971.5552,4483182.6164,3.5408
343971.5552,4483182.4164,3.5781
343971.5552,4483182.2164,3.6249
343971.5552,4483182.0164,3.6615
343971.5552,4483181.8164,3.7082
343971.5552,4483181.6164,3.7369
343971.5552,4483181.4164,3.7745
343971.5552,4483181.2164,3.8018
343971.5552,4483181.0164,3.814
343971.5552,4483180.8164,3.8266
343971.5552,4483180.6164,3.8367
343971.5552,4483180.4164,3.8393
343971.5552,4483180.2164,3.8275
343971.5552,4483180.0164,3.7941
343971.5552,4483179.8164,3.7686
343971.5552,4483179.6164,3.7683
343971.5552,4483179.4164,3.7385
343971.5552,4483179.2164,3.7121
343971.5552,4483179.0164,3.6876
343971.5552,4483178.8164,3.6604
343971.5552,4483178.6164,3.6422
343971.5552,4483178.4164,3.6203
343971.5552,4483178.2164,3.5977
343971.5552,4483178.0164,3.5629
343971.5552,4483177.8164,3.5135
343971.5552,4483177.6164,3.4773
343971.5552,4483177.4164,3.4544
343971.5552,4483177.2164,3.413
343971.5552,4483177.0164,3.4222
343971.5552,4483176.8164,3.3788
343971.5552,4483176.6164,3.3588
343971.5552,4483176.4164,3.3525
343971.5552,4483176.2164,3.2507
343971.5552,4483176.0164,3.1747
343971.5552,4483175.8164,3.1238
343971.5552,4483175.6164,3.0505
343971.5552,4483175.4164,2.9388
343971.5552,4483175.2164,2.8202
343971.5552,4483175.0164,2.7602
343971.5552,4483174.8164,2.7262
343971.5552,4483174.6164,2.7161
343971.5552,4483174.4164,2.5317
343971.5552,4483174.2164,2.4888
343971.5552,4483174.0164,2.402
343971.5552,4483173.8164,2.3628
343971.5552,4483173.6164,2.3443
343971.5552,4483173.4164,2.3163
343971.5552,4483173.2164,2.2915
343971.5552,4483173.0164,2.3379
343971.5552,4483172.8164,2.3592
343971.5552,4483172.6164,2.3898
343971.5552,4483172.4164,2.4321
343971.5552,4483172.2164,2.4621
343971.5552,4483172.0164,2.4645
343971.5552,4483171.8164,2.4511
343971.5552,4483171.6164,2.4701
343971.5552,4483171.4164,2.4762
343971.5552,4483171.2164,2.4811
343971.5552,4483171.0164,2.4913
343971.5552,4483170.8164,2.4876
343971.5552,4483170.6164,2.4756
343971.5552,4483170.4164,2.5159
343971.5552,4483170.2164,2.5044
343971.5552,4483170.0164,2.5139
343971.5552,4483169.8164,2.5093
343971.5552,4483169.6164,2.537
343971.5552,4483169.4164,2.5476
343971.5552,4483169.2164,2.554
343971.5552,4483169.0164,2.562
343971.5552,4483168.8164,2.5911
343971.5552,4483168.6164,2.5817
343971.5552,4483168.4164,2.5981
343971.5552,4483168.2164,2.5964
343971.5552,4483168.0164,2.6231
343971.5552,4483167.8164,2.6199
343971.5552,4483167.6164,2.6267
343971.5552,4483167.4164,2.6282
343971.5552,4483167.2164,2.6327
343971.5552,4483167.0164,2.6537
343971.5552,4483166.8164,2.6393
343971.5552,4483166.6164,2.6375
343971.5552,4483166.4164,2.6441
343971.5552,4483166.2164,2.6435
343971.5552,4483166.0164,2.6352
343971.5552,4483165.8164,2.6376
343971.5552,4483165.6164,2.641
343971.5552,4483165.4164,2.6454
343971.5552,4483165.2164,2.6494
343971.5552,4483165.0164,2.6525
343971.5552,4483164.8164,2.6426
343971.5552,4483164.6164,2.6362
343971.5552,4483164.4164,2.6198
343971.5552,4483164.2164,2.6028
343971.5552,4483164.0164,2.594
343971.5552,4483163.8164,2.5773
343971.5552,4483163.6164,2.5671
343971.5552,4483163.4164,2.5567
343971.5552,4483163.2164,2.5473
343971.5552,4483163.0164,2.542
343971.5552,4483162.8164,2.5344
343971.5552,4483162.6164,2.5324
343971.5552,4483162.4164,2.5327
343971.5552,4483162.2164,2.5287
343971.5552,4483162.0164,2.537
343971.5552,4483161.8164,2.5294
343971.5552,4483161.6164,2.5302
343971.5552,4483161.4164,2.54
343971.5552,4483161.2164,2.5521
343971.5552,4483161.0164,2.5602
343971.5552,4483160.8164,2.612
343971.5552,4483160.6164,2.6006
343971.5552,4483160.4164,2.6214
343971.5552,4483160.2164,2.6366
343971.5552,4483160.0164,2.6651
343971.5552,4483159.8164,2.692
343971.5552,4483159.6164,2.7069
343971.5552,4483159.4164,2.745
343971.5552,4483159.2164,2.7435
343971.5552,4483159.0164,2.7543
343971.5552,4483158.8164,2.773
343971.5552,4483158.6164,2.7799
343971.5552,4483158.4164,2.7927
343971.5552,4483158.2164,2.7942
343971.5552,4483158.0164,2.7913
343971.5552,4483157.8164,2.7956
343971.5552,4483157.6164,2.7809
343971.5552,4483157.4164,2.7694
343971.5552,4483157.2164,2.7561
343971.5552,4483157.0164,2.7374
343971.5552,4483156.8164,2.7117
343971.5552,4483156.6164,2.6896
343971.5552,4483156.4164,2.6773
343971.5552,4483156.2164,2.6678
343971.5552,4483156.0164,2.6593
343971.5552,4483155.8164,2.6488
343971.5552,4483155.6164,2.6424
343971.5552,4483155.4164,2.6283
343971.5552,4483155.2164,2.6042
343971.5552,4483155.0164,2.5959
343971.5552,4483154.8164,2.5959
343971.5552,4483154.6164,2.5772
343971.5552,4483154.4164,2.5556
343971.5552,4483154.2164,2.5299
343971.5552,4483154.0164,2.5209
343971.5552,4483153.8164,2.5005
343971.5552,4483153.6164,2.4834
343971.5552,4483153.4164,2.476
343971.5552,4483153.2164,2.4586
343971.5552,4483153.0164,2.3968
343971.5552,4483152.8164,2.3793
343971.5552,4483152.6164,2.2745
343971.5552,4483152.4164,2.325
343971.5552,4483152.2164,2.3195
343971.5552,4483152.0164,2.2812
343971.5552,4483151.8164,2.3127
343971.5552,4483151.6164,2.3082
343971.5552,4483151.4164,2.309
343971.5552,4483151.2164,2.3184
343971.5552,4483151.0164,2.3223
343971.5552,4483150.8164,2.2952
343971.5552,4483150.6164,2.3451
343971.5552,4483150.4164,2.3523
343971.5552,4483150.2164,2.3599
343971.5552,4483150.0164,2.4202
343971.5552,4483149.8164,2.4847
343971.5552,4483149.6164,2.4745
343971.5552,4483149.4164,2.5238
343971.5552,4483149.2164,2.6446
343971.5552,4483149.0164,2.6074
343971.7552,4483193.6164,2.5533
343971.7552,4483193.4164,2.507
343971.7552,4483193.2164,2.4517
343971.7552,4483193.0164,2.4358
343971.7552,4483192.8164,2.391
343971.7552,4483192.6164,2.3543
343971.7552,4483192.4164,2.3764
343971.7552,4483192.2164,2.388
343971.7552,4483192.0164,2.3848
343971.7552,4483191.8164,2.3811
343971.7552,4483191.6164,2.3839
343971.7552,4483191.4164,2.4046
343971.7552,4483191.2164,2.491
343971.7552,4483191.0164,2.4983
343971.7552,4483190.8164,2.5265
343971.7552,4483190.6164,2.5188
343971.7552,4483190.4164,2.5486
343971.7552,4483190.2164,2.5435
343971.7552,4483190.0164,2.5699
343971.7552,4483189.8164,2.6195
343971.7552,4483189.6164,2.699
343971.7552,4483189.4164,2.7296
343971.7552,4483189.2164,2.8131
343971.7552,4483189.0164,2.8377
343971.7552,4483188.8164,2.8509
343971.7552,4483188.6164,2.863
343971.7552,4483188.4164,2.8569
343971.7552,4483188.2164,2.8906
343971.7552,4483188.0164,2.8796
343971.7552,4483187.8164,2.9024
343971.7552,4483187.6164,2.9014
343971.7552,4483187.4164,2.9333
343971.7552,4483187.2164,2.9372
343971.7552,4483187.0164,2.9626
343971.7552,4483186.8164,2.9795
343971.7552,4483186.6164,2.9892
343971.7552,4483186.4164,3.0057
